,Datetime,density_label,relation_label,Text,Username,UserLocation,ReplyCount,LikeCount,RetweetCount
726,2022-03-28 12:31:33+00:00,,0,X27 traffic report:  from the Belt on-ramp to 54th Street is precisely one Bohemian Rhapsody 😑,Mike__Twomey,"New York, NY",1,1,0
727,2022-03-28 12:30:47+00:00,,0,"In other words, Tesla thinks it can disseminate material information on obscure or low traffic corners of the internet without violating Reg FD.
$TSLA https://t.co/3a39FXuok8",SamAntar,"New York, NY",0,3,0
728,2022-03-28 12:30:43+00:00,2,1,"Closed due to accident in #Hudson on John F Kennedy Blvd SB between Bowers St and Carlton Avenue, stopped traffic back to Congress Street #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,1
729,2022-03-28 12:22:36+00:00,,0,the faces yall make stepping into oncoming traffic,elucidwho,NYC,0,60,1
730,2022-03-28 12:16:16+00:00,1,1,The amount of disruption of city traffic due to the film trucks and productions on our streets is ridiculous. Whole bus stops completely blocked and no bus lane today. This is a mess and shouldn’t be allowed during prime commuting hours @NYCMayor.,drtracykpaul,"New York, NY",1,8,0
731,2022-03-28 12:15:44+00:00,2,1,Carpool lane blocked in #AreaofEastRivCrossings/BrooklynBatteryTunl on Brooklyn Battery Tunl (Rush Hour North Ln) Inbound between Brooklyn Battery Tunl (Rush Hour North Ln) and West Side Hwy #traffic https://t.co/cLJ9IKsg5n,TotalTrafficNYC,New York City & New Jersey,0,0,0
732,2022-03-28 12:15:43+00:00,0,1,"Accident cleared in #NYC:OntheFDR on The FDR Drive SB after 34th St/x8, stopped traffic back to 96th St/x14 #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
733,2022-03-28 12:14:15+00:00,,0,"What does Climate Leadership look like? Safer, healthier, more affordable housing 

How? With a 2024 all-electric building new construction code and appliance standards that save $15 billion 

@GovKathyHochul @AndreaSCousins @CarlHeastie, let’s make it happen! #RenewableHeatNow https://t.co/E8lE96UPoD",agreenewyork,New York,0,6,3
734,2022-03-28 12:12:04+00:00,,0,"Videos promoted right away, with proper tags and on an appropriate platform can help better your SEO ranking too!
#videomarketing #paidads #branding #advertisement #seo #digitalmarketing #traffic  #PALSoftware #longisland https://t.co/iZtdCD8Mbl",Palsoftware,"New York, USA",0,2,1
735,2022-03-28 12:05:43+00:00,2,1,"Accident. Two lanes blocked in #NYC:OntheFDR on The FDR Drive SB after 34th St/x8, stopped traffic back to 96th St/x14 #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
736,2022-03-28 12:03:35+00:00,1,1,Construction on #US19TonnelleAvenue NB at NJ 495/NJ 3 https://t.co/ASugxxkfVP,511NY,New York State,0,0,0
737,2022-03-28 12:02:12+00:00,0,1,"CLEARED BUFFALO: Crash: SB on I-190 exit 17-exit 16: Left and center lanes now open.: Incident clear, traffic normal.",ThruwayTraffic,New York,0,1,0
738,2022-03-28 12:02:06+00:00,,0,"How To Create a Sustainable Future: 
Green Levers for the Building and Construction Industry https://t.co/QPIOoX9qYm",ArchDaily,New York,0,20,4
739,2022-03-28 12:00:52+00:00,,0,#Car Crash Deaths Have Risen Since #Covid-19 #Pandemic Started https://t.co/FNFi7E47MQ #crash #accident #injury #personalinjury #attorney #lawyer #NYC #NY #queens,877CallLaw,"New York, New York",0,0,0
740,2022-03-28 12:00:44+00:00,2,1,"Accident. Two lanes blocked in #NYC:OntheFDR on The FDR Drive SB after 34th St/x8 and 20th/23rd St/x7, stopped traffic back to 63rd St/x12 #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
741,2022-03-28 12:00:04+00:00,,0,"Google Analytics is one of the most important tools for an eCommerce business to understand its website's traffic. Our new blog post explores what you need to know about Google Analytics. 

https://t.co/xedTb7MTsX

#webrocketmedia #marketinginspo #marketinggoals #SEO #hash... https://t.co/WbPJ9pEbSo",WebRocketMedia,"New York, USA",0,0,0
742,2022-03-28 11:55:43+00:00,2,1,"Accident. One lane blocked in #NYC:OntheFDR on The FDR Drive SB after 34th St/x8, stopped traffic back to 49th St/x10 (SB) #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
743,2022-03-28 11:54:09+00:00,,0,"@campusreform @AverySelby_ Also, don't forget to check the @DNC platform for all the #Socialists ideas inside. @SocDemsAmerica ideas have been here for a long time. America is a Socialist construction ... (except for that racist slave thing shit.)

https://t.co/hlF2j4RjD1",theochino,New York,0,0,0
744,2022-03-28 11:53:51+00:00,,0,I should have checked twitter or any weather/traffic app before trying to get to Hartford this AM. Only made it to New Haven. What a mess.,Ali_Warshavsky,"New York, USA",0,4,0
745,2022-03-28 11:49:15+00:00,2,1,"GWB: Upper 60 Mins/Lower 45 Mins
Lincoln: 30 Mins
Holland: Tpke 40 Mins/Rte 139 - 30 Mins",Traffic4NY,"New York, NY",0,0,0
746,2022-03-28 11:48:45+00:00,1,1,219 Jay Street Prepares for Vertical Construction in Downtown Brooklyn https://t.co/H2FQVsgo6M https://t.co/SE3oQfr3Z9,yimbytweets,New York City,0,3,0
747,2022-03-28 11:40:08+00:00,,0,"Current views of Manhattan Bridge Entrance, Brooklyn Bridge Path, Williamsburg Bridge Entrance,  via DOT traffic camera feeds.
#bikenyc https://t.co/V3O6dfB3ie",ShouldIBike,NYC,0,0,0
748,2022-03-28 11:36:33+00:00,1,1,219 Jay Street Prepares for Vertical Construction in Downtown Brooklyn https://t.co/E9F2dLrOE2 https://t.co/SvmSCBdF56,LuisSuarezNY,"Manhattan, NY",0,1,0
749,2022-03-28 11:34:10+00:00,,0,I heard construction workers in the 7-11 talking about the Oscar’s. Lol,superpabs9,New York.,0,1,0
750,2022-03-28 11:34:00+00:00,,0,"The Kremlin tries to stifle Radio Free Europe — and its audience surges.
As the U.S.-funded broadcaster is forced to shut most of its Russian operations, its Web traffic indicates that Russian people are eagerly consuming its stories, writes @Sulliview:
https://t.co/RgF6Pi3EOT",justinhendrix,NYC,8,279,107
751,2022-03-28 11:29:18+00:00,,0,Thiruttu Payale 2 Tamil Full Movie | Bobby Simha | Prasanna | Amala Paul https://t.co/mFIv3CUf7L,724accidents,"New York, US",0,0,0
752,2022-03-28 11:26:52+00:00,,0,"Luxury Bunkers...Business is Blowing Up!

'In a world that’s fraught with turmoil, terrorism and social angst, the art of protecting people in their homes has become big business…'

Read more here, https://t.co/acRQuemnaQ 

#security #protection #luxury #nukes #construction https://t.co/384jkURAov",NewYorktitleins,New York,0,0,0
753,2022-03-28 11:19:51+00:00,,0,"This short film - THE QUEEN OF BASKETBALL - is phenomenal 

If you’re teaching a history of sports course, or re Title IX, it is a rich source to dive into many imp’t themes

Gender, race, capitalism, education, inequality, ability, etc… not to mention narrative construction! https://t.co/Ji5PnKYs6r",nataliapetrzela,NYC,0,8,0
754,2022-03-28 11:15:32+00:00,,0,"I'm sure there was heart attacks, pneumonia, HIV,(if not, coming soon), cancer, aneurysms, strokes. Not to mention gun shot wounds, stabbings, car crash victims. I think Chicago was the only exemption.😂🤣 https://t.co/qPcBXeBMBI",demsbgone,"New York, USA",0,2,0
755,2022-03-28 11:12:24+00:00,,0,Man fatally stabbed after minor accident on Bronx expressway https://t.co/OK7lk2yFyH,buddy_dek,"New York, N.Y.",0,0,1
756,2022-03-28 11:11:51+00:00,,0,"Turkish construction firm offers solutions for forced migration
Dorce Prefabrik says its steel prefabricated modular building system offers solution to refugees
#News #DailyNews #LiveNews #WorldNews",TurkishNews7,"New York, USA",0,0,0
757,2022-03-28 11:10:43+00:00,2,1,"Accident. Center lane blocked in #Brooklyn on I-278 (Gow Expy) EB at 38th St/x23 (EB), stopped traffic back to Belt Merge (EB) / Split (WB)/x22 #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
758,2022-03-28 11:06:54+00:00,1,1,UPDATE BUFFALO: Crash: SB on I-190 exit 17-exit 16: Left and center lanes now open.,ThruwayTraffic,New York,0,1,0
759,2022-03-28 11:06:39+00:00,,0,"#MLMrecruiting #TheAffiliateFreedomFormula #Marketing My significant other cannot stand it whenever i show this sort of beneficial information however , if you need to discover the facts to getting a large amount of online traffic check this https://t.co/lZP7yEPtyi https://t.co/mHPcTo7sPL",TheWealthZone,"New York, NY",0,0,0
760,2022-03-28 11:00:01+00:00,,0,"When you reach a roadblock before your goal, it might be worth working in a team with others who also share a common goal! Collaboration can potentially be a powerful tool that brings people closer together.

#motivationmonday  #aapi #Empowerment #quoteoftheday https://t.co/dSybYIdSG2",PEARL_NewYork,"Manhattan, NY",0,0,0
761,2022-03-28 10:54:39+00:00,,0,"NIMBY bingo: “I’m not opposed to education. I’m all for education,” Del Vecchio said. “All I know is it’s going to create a lot of noise, a lot of traffic. ... It will lower the value of the condos.” https://t.co/rejZqg3wFq",Choresh2,"East Village, Manhattan",0,0,0
762,2022-03-28 10:51:16+00:00,1,1,Why is it called the Van Wyck Expressway when it’s never been anywhere near express?,thatveganjeremy,NYC,1,1,0
763,2022-03-28 10:48:29+00:00,,0,"$TELL [15s. delayed]: Issued Press Release on March 28, 06:45:00: Tellurian’s Driftwood LNG Begins Construction https://t.co/246Xc7Witv",FlashAlert_me,"New York, USA",0,0,0
764,2022-03-28 10:45:34+00:00,,0,Tellurian's Driftwood LNG Begins Construction $TELL https://t.co/I8A6AQQgPQ,newsfilterio,"New York, NY",0,0,0
765,2022-03-28 10:44:28+00:00,0,1,"CLEARED BUFFALO: CRASH: NB ON I-190 EXIT 11-EXIT 12: RIGHT LANE BLOCKED: Incident clear, traffic normal.",ThruwayTraffic,New York,0,1,0
766,2022-03-28 10:41:37+00:00,,0,Im being forgetful nowadays. Dah 2 kali dah lupa bawak wallet resulted I’ve to face the brutal of KL traffic post office hour 🤦🏼‍♂️,_hkmXY,Upper East Side,1,0,0
767,2022-03-28 10:33:18+00:00,,0,"Tips to Drive More Web Traffic From Social Media: https://t.co/MykauiIpXq

#socialmediatool #socialmediamanagement #socialmediasoftware https://t.co/AgIDyfbBox",HipSocial500app,"New York, NY",0,0,0
768,2022-03-28 10:29:00+00:00,1,1,UPDATE BUFFALO: Crash: SB on I-190 exit 17-exit 16: Left and center lanes blocked.,ThruwayTraffic,New York,0,2,0
769,2022-03-28 10:28:35+00:00,1,1,@NotifyNYC: Update: Cross Bronx Expressway has reopened at Rosedale Avenue in The Bronx. Expect residual delays. Multilingual &amp; ASL link: https://t.co/RI0IMVqUe9. https://t.co/SEkzlWbuF3,DutchKillsCivic,"Long Island City, Queens",0,0,0
770,2022-03-28 10:27:12+00:00,2,1,BUFFALO: Crash: SB on I-190 exit 17-exit 16: Left lane blocked,ThruwayTraffic,New York,0,2,0
771,2022-03-28 10:21:11+00:00,0,1,"CLEARED BUFFALO: Crash: NB on I-190 exit 11-exit 12: Right lane blocked: Incident clear, delays may exist.",ThruwayTraffic,New York,0,1,0
772,2022-03-28 10:18:18+00:00,,0,“The road to success is always under construction “ @ArnoldPalmer https://t.co/HYERsM0cFa,NYCaakash,nyc,0,6,1
773,2022-03-28 10:16:00+00:00,,0,‘Love &amp; Hip-Hop’ Star Apple Watts Hospitalized After Severe Car Accident https://t.co/0TG1SplIuZ,BlackInformant,New York. New York,0,0,0
774,2022-03-28 10:15:15+00:00,,0,"The main line project of the Guihuang Expressway is currently in its last stages of construction, and the entire line is projected to be completed this year.The main segment of the Guihuang Expressway project is120.6 km  long and has a design speed of100 km/h https://t.co/8B1jplz1Jn",CivilEngDis,"New York, USA",0,37,5
775,2022-03-28 10:10:13+00:00,1,1,Updated: Construction on #Systemwide https://t.co/U3VI2WiHwg,511NY,New York State,0,0,0
776,2022-03-28 10:08:29+00:00,,0,timingon jud traffic do bwesit sab an nasd ta ani,itchaan2,"New york,USA",1,1,0
777,2022-03-28 10:07:14+00:00,,0,Exclusive: The U.S. National Highway Traffic Safety Administration has reinstated a sharp increase in penalties for automakers whose vehicles do not meet fuel efficiency requirements for model years 2019 and beyond https://t.co/givo2ZTn4p https://t.co/cWCxeOvDFG,ReutersLegal,New York,0,9,6
778,2022-03-28 10:03:24+00:00,1,1,Updated: Construction on #42StShuttle Both directions from Times Sq - 42 St to Grand Central - 42 St https://t.co/9Md3ggsjSd,511NY,New York State,0,0,0
779,2022-03-28 10:00:09+00:00,0,1,Cleared: Construction on #42StShuttle Both directions from Grand Central - 42 St to Times Sq - 42 St,511NY,New York State,0,0,0
780,2022-03-28 10:00:08+00:00,0,1,Cleared: Construction on #42StShuttle Both directions from Times Sq - 42 St to Grand Central - 42 St,511NY,New York State,0,0,0
781,2022-03-28 09:53:45+00:00,1,1,Update: Cross Bronx Expressway has reopened at Rosedale Avenue in The Bronx. Expect residual delays. Multilingual &amp; ASL link: https://t.co/HuA8o4rqF7. https://t.co/I1twfNPHFx,NotifyNYC,New York City,0,1,1
782,2022-03-28 09:37:12+00:00,2,1,BUFFALO: Crash: NB on I-190 exit 11-exit 12: Right lane blocked,ThruwayTraffic,New York,0,1,0
783,2022-03-28 09:30:38+00:00,,0,"Progress and pleasure go hand-in-hand today, especially if inv... More for Aquarius https://t.co/ROPD84wBXD",EOC212,New York City,0,0,0
784,2022-03-28 09:25:37+00:00,2,1,Commuter Alert: @heatherorourke7 says in the Bronx.. there's an accident on the EB Cross Bronx Expressway at the Bronx River Parkway #abc7NY https://t.co/caFwuggU9U,KenRosatoABC7,New York City,0,5,2
785,2022-03-28 09:18:24+00:00,0,1,Cleared: Construction on #FLine NB from Jay St - MetroTech to W 4 St - Wash Sq,511nyBDFV,New York City,0,0,0
786,2022-03-28 09:18:11+00:00,,0,@libsoftiktok that happens to me and I'm a white person. New York City just sucks. There is way more negatives than positives about living here. like foot traffic is a B!TCH anywhere u go.. for example.. Try to see it from a white sttraight males shoes LMAO,og_nasa,New York City,0,0,0
787,2022-03-28 09:17:12+00:00,0,1,Cleared: Construction on #DEKALBAVE WB from FLATBUSH AVE EXT to FULTON ST,511NY,New York State,0,0,0
788,2022-03-28 09:17:12+00:00,0,1,Cleared: Construction on #QueensMidtownTunnel WB from Queens Side to Manhattan Side,511NY,New York State,0,0,0
789,2022-03-28 09:03:25+00:00,0,1,Updated: Construction on #CorridorLine at New York Penn Station https://t.co/uHk6BYCGXL,511NY,New York State,0,0,0
790,2022-03-28 09:03:25+00:00,0,1,Updated: Construction on #NortheastLine at New York Penn Station https://t.co/uHk6BYCGXL,511NY,New York State,0,0,0
791,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #CoastLine at New York Penn Station https://t.co/uHk6BYCGXL,511NY,New York State,0,0,0
792,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #JerseyLine at New York Penn Station https://t.co/uHk6BYCGXL,511NY,New York State,0,0,0
793,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #DLine SB from DeKalb Av to 36 St https://t.co/28jJxjfORX,511nyBDFV,New York City,0,0,0
794,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #NorthLine at New York Penn Station https://t.co/uHk6BYCGXL,511NY,New York State,0,0,0
795,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #DLine NB at 145 St https://t.co/0r8SGKIW4Y,511nyBDFV,New York City,0,0,0
796,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #EssexLine at New York Penn Station https://t.co/uHk6BYCGXL,511NY,New York State,0,0,0
797,2022-03-28 09:03:24+00:00,0,1,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/drydvjhxyK",511nyACE,New York City,0,0,0
798,2022-03-28 09:03:24+00:00,1,1,Updated: Construction on #DEKALBAVE WB from FLATBUSH AVE EXT to FULTON ST https://t.co/zR7DJcRPk5,511NY,New York State,0,0,0
799,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #6Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall https://t.co/F4knNFYzuX,511ny456,New York CIty,0,0,0
800,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #ALine SB from 125 St to 59 St - Columbus Circle https://t.co/inKXpPzBim,511nyACE,New York City,0,0,0
801,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #FLine NB from Jay St - MetroTech to W 4 St - Wash Sq https://t.co/E45O10yOxN,511nyBDFV,New York City,0,0,0
802,2022-03-28 09:03:24+00:00,0,1,Updated: Construction on #DLine SB from DeKalb Av to 36 St https://t.co/V0ieEKIR0D,511NY,New York State,0,0,0
803,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #2Line NB from 14 St to 96 St https://t.co/GDf4rl5jDI,511ny123,New York City,0,0,0
804,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #4Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall https://t.co/dWgImtZx1L,511ny456,New York CIty,0,0,0
805,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #ELine Both directions from Queens Plaza to Forest Hills - 71 Av https://t.co/AqZz6kHHdL,511nyACE,New York City,0,0,0
806,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #DLine NB at 145 St https://t.co/wd4HGdkEFA,511NY,New York State,0,0,0
807,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #DLine NB from 145 St to Tremont Av https://t.co/p2NVfmmcys,511nyBDFV,New York City,0,0,0
808,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/HZXJzZ2qvr,511ny7,New York City,0,0,0
809,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/iWPEIlVS4a,511ny456,New York CIty,0,0,0
810,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/fdaV6mMrJS,511nyJMZ,New York City,0,0,0
811,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/GXJXnrHMPs,511nyACE,New York City,0,0,0
812,2022-03-28 09:03:23+00:00,0,1,"Updated: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/BQq8f3OLpc",511NY,New York State,0,0,0
813,2022-03-28 09:03:23+00:00,0,1,Updated: Construction on #FLine NB from Jay St - MetroTech to W 4 St - Wash Sq https://t.co/DKFwY4Y0UY,511NY,New York State,0,0,0
814,2022-03-28 09:03:22+00:00,0,1,Updated: Construction on #JLine NB from Broad St to Chambers St https://t.co/Ptw3b8GBNk,511NY,New York State,0,0,0
815,2022-03-28 09:03:22+00:00,0,1,Updated: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St https://t.co/ccGPYLANkV,511NY,New York State,0,0,0
816,2022-03-28 09:03:22+00:00,0,1,Updated: Construction on #DLine NB from 145 St to Tremont Av https://t.co/7NwQK2w7hh,511NY,New York State,0,0,0
817,2022-03-28 09:03:21+00:00,0,1,Updated: Construction on #ALine SB from 125 St to 59 St - Columbus Circle https://t.co/2nPwekx0ct,511NY,New York State,0,0,0
818,2022-03-28 09:03:21+00:00,0,1,Updated: Construction on #2Line NB from 14 St to 96 St https://t.co/gbzoaqpMbU,511NY,New York State,0,0,0
819,2022-03-28 09:03:21+00:00,0,1,Updated: Construction on #6Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall https://t.co/pelYgs3rww,511NY,New York State,0,0,0
820,2022-03-28 09:03:21+00:00,0,1,Updated: Construction on #ELine Both directions from Queens Plaza to Forest Hills - 71 Av https://t.co/1vPsmxNZqN,511NY,New York State,0,0,0
821,2022-03-28 09:03:20+00:00,0,1,Updated: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway https://t.co/zPgwwrUDHM,511NY,New York State,0,0,0
822,2022-03-28 09:03:20+00:00,0,1,Updated: Construction on #4Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall https://t.co/egDS5gSGVM,511NY,New York State,0,0,0
823,2022-03-28 09:03:20+00:00,0,1,Updated: Construction on #4Line NB at 138 St - Grand Concourse https://t.co/vf8ypJTXQC,511NY,New York State,0,0,0
824,2022-03-28 09:03:20+00:00,0,1,Updated: Construction on #MorrisLine Both directions at New York Penn Station https://t.co/uHk6BYCGXL,511NY,New York State,0,0,0
825,2022-03-28 09:03:19+00:00,0,1,Updated: Construction on #ALine NB from Broadway Jct to Utica Av https://t.co/Et3g37PNgB,511NY,New York State,0,0,0
826,2022-03-28 08:59:14+00:00,0,1,Cleared: Construction on #DLine SB from DeKalb Av to 36 St,511nyBDFV,New York City,0,0,0
827,2022-03-28 08:59:14+00:00,0,1,"Cleared: Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E",511nyBDFV,New York City,0,0,0
828,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #DLine NB at 145 St,511nyBDFV,New York City,0,0,0
829,2022-03-28 08:59:13+00:00,0,1,"Cleared: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E",511nyACE,New York City,0,0,0
830,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #ALine SB from 125 St to 59 St - Columbus Circle,511nyACE,New York City,0,0,0
831,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #2Line NB from 14 St to 96 St,511ny123,New York City,0,0,0
832,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #6Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall,511ny456,New York CIty,0,0,0
833,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway,511ny7,New York City,0,0,0
834,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #ELine Both directions from Queens Plaza to Forest Hills - 71 Av,511nyACE,New York City,0,0,0
835,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #FLine NB from Jay St - MetroTech to W 4 St - Wash Sq,511nyBDFV,New York City,0,0,0
836,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #JLine NB from Broad St to Chambers St,511nyJMZ,New York City,0,0,0
837,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #4Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall,511ny456,New York CIty,0,0,0
838,2022-03-28 08:59:13+00:00,0,1,"Cleared: Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E",511NY,New York State,0,0,0
839,2022-03-28 08:59:13+00:00,0,1,Cleared: Construction on #DLine SB from DeKalb Av to 36 St,511NY,New York State,0,0,0
840,2022-03-28 08:59:12+00:00,0,1,"Cleared: Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E",511NY,New York State,0,0,0
841,2022-03-28 08:59:12+00:00,0,1,Cleared: Construction on #6Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall,511NY,New York State,0,0,0
842,2022-03-28 08:59:12+00:00,0,1,Cleared: Construction on #ALine SB from 125 St to 59 St - Columbus Circle,511NY,New York State,0,0,0
843,2022-03-28 08:59:12+00:00,0,1,Cleared: Construction on #7Line EB from Queensboro Plaza to 74 St - Broadway,511NY,New York State,0,0,0
844,2022-03-28 08:59:11+00:00,0,1,Cleared: Construction on #2Line NB from 14 St to 96 St,511NY,New York State,0,0,0
845,2022-03-28 08:59:11+00:00,0,1,Cleared: Construction on #MorrisLine Both directions at New York Penn Station,511NY,New York State,0,0,0
846,2022-03-28 08:59:11+00:00,0,1,Cleared: Construction on #4Line SB from Grand Central - 42 St to Brooklyn Bridge - City Hall,511NY,New York State,0,0,0
847,2022-03-28 08:59:11+00:00,0,1,Cleared: Construction on #B38Bus WB from De Kalb Av/Flatbush Av Ex to Joralemon St/Court St,511NY,New York State,0,0,0
848,2022-03-28 08:59:11+00:00,0,1,Cleared: Construction on #DLine NB at 145 St,511NY,New York State,0,0,0
849,2022-03-28 08:59:10+00:00,0,1,Cleared: Construction on #ELine Both directions from Queens Plaza to Forest Hills - 71 Av,511NY,New York State,0,0,0
850,2022-03-28 08:59:10+00:00,0,1,Cleared: Construction on #JLine NB from Broad St to Chambers St,511NY,New York State,0,0,0
851,2022-03-28 08:59:10+00:00,0,1,Cleared: Construction on #NLine Both directions from DeKalb Av to 59 St,511NY,New York State,0,0,0
852,2022-03-28 08:59:10+00:00,0,1,Cleared: Construction on #FLine NB from Jay St - MetroTech to W 4 St - Wash Sq,511NY,New York State,0,0,0
853,2022-03-28 08:55:27+00:00,0,1,Cleared: Construction on #I278 EB at Union Street,511NY,New York State,0,0,0
854,2022-03-28 08:41:51+00:00,0,1,"We track how #COVID19 is shutting down economy after economy via real-time traffic data.

Current countries in focus: #Ukraine #Iceland #Slovakia #Peru #Finland

#SocialDistancing https://t.co/eWNfUrVzdF",ExanteData,"New York, NY",0,0,1
855,2022-03-28 08:36:00+00:00,,0,"General Degree - Traffic Blocking
listen live https://t.co/oszd4AXeqx",reallifespill,"New York, NY",0,0,0
856,2022-03-28 08:33:20+00:00,1,1,Updated: Construction on #QLine SB from 57 St - 7 Av to Canal St https://t.co/i3zHrH0NMA,511NY,New York State,0,0,0
857,2022-03-28 08:30:00+00:00,,0,"Want to find out how to gain better control over your budget and profitability? 🤔 Check out our latest blog: Building a construction budget – Improve cost control in your construction projects 💰 #construction #smb #contractor #constructionmanagement
https://t.co/V7ElGqxUBY",knowify,NYC,0,0,0
858,2022-03-28 08:29:19+00:00,0,1,Cleared: Construction on #QLine SB from 57 St - 7 Av to Canal St,511NY,New York State,0,0,0
859,2022-03-28 08:27:18+00:00,,0,#NetworkMarketingSuccess Brilliant people who run businesses will like how simple it is to have a lot of traffic https://t.co/apcK06Ol6W https://t.co/ccGPIfIGRF,TheWealthZone,"New York, NY",0,0,0
860,2022-03-28 08:18:18+00:00,0,1,Cleared: Construction on #LincolnTunnel EB at 42nd Street/Dyer Avenue,511NY,New York State,0,0,0
861,2022-03-28 08:12:07+00:00,0,1,Cleared: Construction on #LincolnTunnel EB from New Jersey Side to New York Side,511NY,New York State,0,0,0
862,2022-03-28 08:05:00+00:00,,0,"#NYCASP #AlternateSideParking rules in effect today, Monday, March 28th. @NYCASP @1010WINS",WINSTRAFFICNYC,New York,0,0,0
863,2022-03-28 08:03:00+00:00,1,1,Updated: Construction on #LincolnTunnel EB at 42nd Street/Dyer Avenue https://t.co/pxy1LNDgdX,511NY,New York State,0,0,0
864,2022-03-28 08:03:00+00:00,0,1,Cleared: Construction on #HollandTunnel WB from New York Side to New Jersey Side,511NY,New York State,0,0,0
865,2022-03-28 08:01:55+00:00,,0,How Much Revenue Are You Losing From Organic Traffic Declines? https://t.co/lKkIrRt5kr,3zonemarketing,New York,0,0,0
866,2022-03-28 07:58:05+00:00,,0,Ferrovial workers design on-site energy supply module https://t.co/sbbFTFciHA #Ferrovial #renewableenergy https://t.co/R20lNXhtif,TCindexUSA,"New York, USA",0,0,1
867,2022-03-28 07:58:03+00:00,,0,Arup and WSP picked for Australian rail upgrades https://t.co/UQZxvNeMwr #Arup #Australia https://t.co/BDf46NUCrU,TCindexUSA,"New York, USA",0,0,1
868,2022-03-28 07:52:50+00:00,,0,Russia is threatening to commit terror acts against civilian air traffic in Europe. https://t.co/9ewmZczuiS,Killzone_Kid,"New York, USA",0,0,0
869,2022-03-28 07:45:15+00:00,2,1,*Update- the left lane has been reopened. Right &amp; center lanes remain blocked* https://t.co/R4VeF9CB1H,WINSTRAFFICNYC,New York,0,0,0
870,2022-03-28 07:42:23+00:00,,0,#InternetMarketing #Success It is worth your time to have frequent website traffic ; https://t.co/j4lkOnzZop  #OnlineBusiness https://t.co/fYe5VSQBUS,TheWealthZone,"New York, NY",0,0,0
